word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
eligibility	0.4461538461538462	100	158	True
spectacle	0.4461538461538462	100	158	True
biologist	0.44594594594594594	44	77	True
cuckold	0.44594594594594594	44	77	True
glorifying	0.4457831325301205	53	90	True
appraisal	0.4457831325301205	53	90	True
purposeful	0.44565217391304346	62	103	True
testosterone	0.44554455445544555	172	262	True
engage	0.44553644553644556	1191	1735	True
insulation	0.44545454545454544	80	129	True
vibrator	0.44545454545454544	80	129	True
bids	0.44545454545454544	80	129	True
artificially	0.44537815126050423	89	142	True
buyer	0.4453125	354	525	True
cosmos	0.4452054794520548	116	181	True
stinky	0.4451219512195122	134	207	True
extinct	0.44505494505494503	152	233	True
idols	0.44468546637744033	431	636	True
rosemary	0.4444444444444444	60	100	True
pander	0.4444444444444444	87	139	True
intimately	0.4444444444444444	33	61	True
bebop	0.4444444444444444	42	74	True
leipzig	0.4444444444444444	42	74	True
cilantro	0.4444444444444444	42	74	True
bureaucratic	0.4444444444444444	51	87	True
strategy	0.4444444444444444	1950	2830	True
losses	0.4441747572815534	794	1160	True
portal	0.4440677966101695	560	822	True
medications	0.44402985074626866	238	357	True
emergencies	0.44375	130	201	True
forensic	0.4435483870967742	94	149	True
romantically	0.4435483870967742	94	149	True
insiders	0.4434782608695652	85	136	True
widen	0.44339622641509435	76	123	True
shelves	0.44329896907216493	261	390	True
eczema	0.44329896907216493	67	110	True
experiencing	0.4432661717921527	913	1331	True
impeach	0.44324324324324327	340	504	True
foreplay	0.4431818181818182	58	97	True
consume	0.44315992292870904	489	719	True
nuns	0.4430379746835443	49	84	True
regulate	0.44298245614035087	198	299	True
afp	0.4429530201342282	119	185	True
terminally	0.44285714285714284	40	71	True
contractual	0.44285714285714284	40	71	True
scrolling	0.4426807760141093	537	788	True
brands	0.442643391521197	772	1127	True
public	0.4426265034131542	9199	13284	True
chromosome	0.4426229508196721	31	58	True
capacities	0.4426229508196721	31	58	True
leaky	0.4426229508196721	31	58	True
dysfunction	0.4424778761061947	83	133	True
antique	0.4424778761061947	83	133	True
chores	0.4423076923076923	230	345	True
contexts	0.4423076923076923	74	120	True
protested	0.4423076923076923	74	120	True
handling	0.4423076923076923	750	1095	True
unsafe	0.44224422442244227	273	407	True
profile	0.44224196855775805	2896	4190	True
hospital	0.44222585924713587	3025	4376	True
rejecting	0.4421052631578947	160	244	True
goofy	0.4420849420849421	488	717	True
fully	0.4419990829894544	4332	6260	True
fellowship	0.4419889502762431	151	231	True
accelerate	0.4418604651162791	142	218	True
shaming	0.4417989417989418	348	515	True
romance	0.44171779141104295	785	1145	True
schools	0.44168900804289546	2954	4272	True
inconveniences	0.44155844155844154	47	81	True
hrt	0.4413793103448276	115	179	True
petitions	0.4411764705882353	72	117	True
buggers	0.4411764705882353	38	68	True
malnutrition	0.4411764705882353	38	68	True
thugs	0.4410958904109589	335	496	True
strengthening	0.4409448818897638	97	153	True
hypnosis	0.44086021505376344	63	104	True
disciplines	0.44086021505376344	63	104	True
hebrews	0.4406779661016949	88	140	True
captive	0.4406779661016949	88	140	True
evangelical	0.4405594405594406	113	176	True
prominent	0.44047619047619047	306	454	True
reinforces	0.44047619047619047	54	91	True
compost	0.44047619047619047	54	91	True
fanatics	0.44029850746268656	104	163	True
securing	0.44021739130434784	154	235	True
filing	0.4401294498381877	279	415	True
hela	0.44	45	78	True
lebanon	0.44	145	222	True
podcasting	0.44	45	78	True
humanity	0.43992932862190814	1668	2415	True
aggression	0.4398826979472141	311	461	True
appreciation	0.4396946564885496	625	913	True
housewives	0.4396551724137931	86	137	True
uncover	0.4396551724137931	86	137	True
captions	0.4394904458598726	127	196	True
ads	0.43941326530612246	1538	2227	True
downturn	0.4393939393939394	36	65	True
intervening	0.4393939393939394	36	65	True
independents	0.4391891891891892	118	183	True
unproven	0.43902439024390244	52	88	True
hybrids	0.43902439024390244	52	88	True
congratulating	0.4387755102040816	68	111	True
skew	0.4387755102040816	68	111	True
foreseeable	0.43870967741935485	125	193	True
yarn	0.43859649122807015	141	216	True
bh	0.43842364532019706	173	262	True
associated	0.4384133611691023	928	1348	True
appliance	0.4383561643835616	43	75	True
rapist	0.43829787234042555	440	646	True
intertwined	0.43820224719101125	59	98	True
wickedness	0.43820224719101125	59	98	True
frail	0.43820224719101125	59	98	True
nationality	0.4381443298969072	164	249	True
pipeline	0.4380664652567976	301	446	True
milking	0.4380165289256198	91	144	True
racially	0.43795620437956206	107	167	True
relied	0.43790849673202614	123	190	True
womens	0.43783783783783786	155	236	True
hinduism	0.4375	130	200	True
sexualized	0.4375	50	85	True
governed	0.4375	114	177	True
complies	0.4375	66	108	True
romances	0.4375	34	62	True
sanctity	0.4375	34	62	True
necessities	0.4375	82	131	True
numbers	0.43719298245614036	4245	6114	True
optics	0.437125748502994	137	210	True
justification	0.437125748502994	304	450	True
shortened	0.4369747899159664	89	141	True
legislature	0.4368421052631579	160	243	True
outliers	0.4367816091954023	57	95	True
autopsy	0.4367816091954023	57	95	True
recruited	0.43670886075949367	128	197	True
trad	0.43661971830985913	41	72	True
mind-blowing	0.43661971830985913	41	72	True
barb	0.4365079365079365	96	151	True
property	0.43636363636363634	2060	2972	True
deliveries	0.4362745098039216	174	263	True
contradict	0.436241610738255	119	184	True
accounting	0.43612334801762115	424	622	True
orthodox	0.436046511627907	142	217	True
violently	0.43601895734597157	181	273	True
term	0.43591344153141903	4776	6871	True
trucking	0.4358974358974359	48	82	True
arseholes	0.4358974358974359	48	82	True
rule	0.43583579881656803	5378	7735	True
appropriately	0.43577981651376146	188	283	True
astounding	0.43564356435643564	172	260	True
displace	0.43548387096774194	32	59	True
freebies	0.43548387096774194	94	148	True
authentic	0.43537414965986393	411	603	True
mortgage	0.43520309477756286	487	712	True
deflect	0.4351464435146444	209	313	True
registered	0.4351297405189621	972	1408	True
selves	0.4349593495934959	216	323	True
cortex	0.43478260869565216	39	69	True
imprisonment	0.4344262295081967	92	145	True
contributing	0.4344086021505376	435	637	True
lovingly	0.43434343434343436	69	112	True
rabies	0.4342105263157895	46	79	True
dante	0.4342105263157895	122	188	True
builders	0.43414634146341463	175	264	True
shared	0.4338883447600392	2012	2898	True
evidence	0.43388523474710816	4379	6292	True
declines	0.43373493975903615	53	89	True
backgrounds	0.43373493975903615	219	327	True
bloodshed	0.43373493975903615	53	89	True
abundance	0.4336917562724014	249	370	True
pallets	0.43333333333333335	60	99	True
courteous	0.43333333333333335	60	99	True
cocks	0.43333333333333335	150	228	True
byzantine	0.43333333333333335	30	56	True
involuntary	0.43333333333333335	60	99	True
gammon	0.43333333333333335	30	56	True
delirium	0.43333333333333335	30	56	True
consciously	0.43333333333333335	120	185	True
kits	0.4332493702770781	367	539	True
empress	0.4329896907216495	67	109	True
caretaker	0.4329896907216495	67	109	True
truths	0.4329501915708812	231	344	True
fined	0.4329004329004329	201	301	True
sandman	0.43283582089552236	37	66	True
arousal	0.43283582089552236	37	66	True
rewritten	0.43283582089552236	37	66	True
scenarios	0.43280632411067194	476	695	True
gains	0.43271767810026385	728	1056	True
repressed	0.4326923076923077	74	119	True
formatted	0.4326241134751773	111	172	True
recklessly	0.43243243243243246	44	76	True
impulses	0.43243243243243246	44	76	True
depiction	0.43243243243243246	81	129	True
accumulated	0.432258064516129	125	192	True
stakes	0.4322033898305085	206	308	True
policemen	0.43209876543209874	51	86	True
extrovert	0.43209876543209874	51	86	True
bully	0.4320594479830149	912	1319	True
province	0.432	345	507	True
lick	0.43197278911564624	558	812	True
controversial	0.4319526627218935	477	696	True
endeavour	0.4318181818181818	58	96	True
paving	0.4318181818181818	58	96	True
expenses	0.4317789291882556	549	799	True
anime	0.43169398907103823	2715	3900	True
reeks	0.43157894736842106	65	106	True
non	0.43133174791914386	3334	4785	True
widespread	0.4312267657992565	239	355	True
phoebe	0.43119266055045874	79	126	True
unprotected	0.43119266055045874	79	126	True
decency	0.43116883116883115	355	521	True
trilogy	0.4311023622047244	478	697	True
fragments	0.43103448275862066	86	136	True
phenomenon	0.43097643097643096	267	395	True
theatres	0.4306569343065693	107	166	True
meds	0.430635838150289	1008	1455	True
healing	0.43061516452074394	1368	1970	True
ammonia	0.4305555555555556	42	73	True
flattened	0.4305555555555556	42	73	True
pastors	0.4305555555555556	114	176	True
pickaxe	0.43037974683544306	49	83	True
age	0.43035568829758347	7336	10506	True
firsthand	0.43023255813953487	56	93	True
allowed	0.43016413750387117	6428	9206	True
scooters	0.43010752688172044	63	103	True
alphabet	0.43010752688172044	156	236	True
trainees	0.4298245614035088	84	133	True
subscription	0.4297752808988764	682	988	True
resigning	0.4297520661157025	91	143	True
marxism	0.4296875	98	153	True
engineered	0.4296875	98	153	True
constituents	0.42962962962962964	375	549	True
rationale	0.42953020134228187	119	183	True
incapable	0.42930591259640105	359	526	True
holder	0.42917547568710357	443	646	True
moderation	0.4290909090909091	245	363	True
mimic	0.42857142857142855	124	190	True
extinguisher	0.42857142857142855	33	60	True
displaced	0.42857142857142855	96	150	True
pollute	0.42857142857142855	40	70	True
signify	0.42857142857142855	47	80	True
discouraging	0.42857142857142855	75	120	True
unforgivable	0.42857142857142855	89	140	True
masjid	0.42857142857142855	47	80	True
inflate	0.42857142857142855	61	100	True
incentives	0.42857142857142855	215	320	True
emphasize	0.42857142857142855	145	220	True
misconduct	0.42857142857142855	103	160	True
flex	0.4283646888567294	661	957	True
bills	0.42820773930753564	1934	2775	True
prosperity	0.4282051282051282	360	527	True
stadiums	0.4276729559748428	129	197	True
seller	0.4276315789473684	578	838	True
plants	0.42748091603053434	1018	1466	True
mari	0.4274193548387097	94	147	True
extensive	0.42735042735042733	321	471	True
govern	0.42735042735042733	204	304	True
incorporating	0.42727272727272725	80	127	True
proteins	0.42718446601941745	73	117	True
technicians	0.4270833333333333	66	107	True
disgraced	0.4270833333333333	66	107	True
chime	0.4269005847953216	141	214	True
fetus	0.4268292682926829	216	321	True
unjustly	0.4266666666666667	45	77	True
psychology	0.42662116040955633	556	806	True
incarnate	0.4264705882352941	38	67	True
clips	0.4264194669756663	833	1201	True
vividly	0.4263565891472868	99	154	True
fetish	0.4263157894736842	350	512	True
sincerest	0.4262295081967213	31	57	True
fundamentals	0.4262295081967213	214	318	True
bosnia	0.4262295081967213	31	57	True
smidge	0.4262295081967213	31	57	True
puppet	0.4261682242990654	505	733	True
environment	0.4259832081307998	2233	3197	True
contracts	0.4257907542579075	792	1142	True
firms	0.4254545454545455	245	362	True
guesses	0.425414364640884	151	228	True
ghetto	0.4253246753246753	278	409	True
failures	0.42531120331950206	452	657	True
shackles	0.42528735632183906	57	94	True
gradient	0.42528735632183906	57	94	True
observe	0.4251968503937008	351	513	True
shedding	0.4251497005988024	137	208	True
framing	0.4251207729468599	177	265	True
genitalia	0.425	50	84	True
gravitate	0.425	50	84	True
organs	0.424812030075188	236	349	True
entity	0.4247191011235955	415	604	True
parody	0.4246913580246914	375	547	True
deuteronomy	0.4246575342465753	43	74	True
mutilation	0.4246575342465753	43	74	True
attracted	0.42458808618504434	759	1094	True
blunder	0.42424242424242425	69	111	True
filtration	0.42424242424242425	36	64	True
diaper	0.42424242424242425	201	299	True
napkins	0.42424242424242425	36	64	True
leaders	0.424079754601227	2578	3684	True
functionally	0.42391304347826086	62	101	True
babbling	0.42391304347826086	62	101	True
brim	0.42391304347826086	62	101	True
collapsed	0.42386831275720166	213	316	True
lite	0.42386831275720166	213	316	True
commonly	0.42385786802030456	364	531	True
occupied	0.42382271468144045	331	484	True
deprived	0.423728813559322	206	306	True
initiated	0.4236453201970443	173	259	True
ensured	0.42342342342342343	81	128	True
spouting	0.42328042328042326	159	239	True
diana	0.4232209737827715	237	350	True
yearly	0.4230769230769231	282	414	True
journey	0.42301770592763666	2568	3667	True
states	0.4228920118343195	5378	7665	True
discharge	0.4228571428571429	145	219	True
agriculture	0.4228187919463087	268	394	True
meanwhile	0.4227467811158798	1368	1959	True
activist	0.4227129337539432	287	421	True
compounded	0.4225352112676056	41	71	True
revered	0.4225352112676056	41	71	True
affiliations	0.4225352112676056	41	71	True
reopened	0.4224137931034483	86	135	True
endearing	0.4224137931034483	86	135	True
cope	0.4224021592442645	711	1024	True
administration	0.42238713667285094	1587	2270	True
comparisons	0.4222222222222222	195	290	True
palestinians	0.4222222222222222	285	418	True
composer	0.4222222222222222	105	162	True
controlled	0.42214912280701755	882	1267	True
pennsylvania	0.42213114754098363	214	317	True
capping	0.42201834862385323	79	125	True
vindictive	0.42201834862385323	79	125	True
predictably	0.421875	34	61	True
gentle	0.4217791411042945	622	897	True
comments	0.42177518010058446	7327	10430	True
infiltrated	0.4215686274509804	72	115	True
mitigation	0.4214876033057851	91	142	True
demon	0.4214792299898683	957	1373	True
category	0.4212840809146878	1107	1586	True
pst	0.42120343839541546	319	466	True
meaningful	0.4211686879823594	877	1259	True
applications	0.42105263157894735	768	1104	True
cull	0.42105263157894735	46	78	True
plump	0.42105263157894735	46	78	True
understanding	0.42105263157894735	3390	4830	True
repeating	0.42105263157894735	578	834	True
tragically	0.42105263157894735	65	105	True
mg	0.4209039548022599	324	473	True
contents	0.42077922077922075	355	517	True
unethical	0.4206008583690987	203	301	True
factories	0.4205128205128205	165	247	True
dosing	0.42028985507246375	39	68	True
profession	0.42016806722689076	446	646	True
discharged	0.42016806722689076	89	139	True
inaccurate	0.42011834319526625	308	450	True
draining	0.42011834319526625	308	450	True
narration	0.42	70	112	True
flimsy	0.42	70	112	True
embracing	0.42	170	254	True
dependent	0.4199346405228758	582	839	True
inmates	0.4198473282442748	101	156	True
aviation	0.41975308641975306	132	200	True
pcp	0.41975308641975306	51	85	True
provocation	0.41975308641975306	51	85	True
pelvic	0.41975308641975306	51	85	True
journal	0.41965973534971646	499	721	True
oppress	0.41964285714285715	82	129	True
neoliberal	0.41964285714285715	82	129	True
arranged	0.4196078431372549	225	332	True
continuing	0.41946308724832215	864	1239	True
supportive	0.4193939393939394	795	1141	True
morbidly	0.41935483870967744	32	58	True
computational	0.41935483870967744	32	58	True
tas	0.41935483870967744	94	146	True
agora	0.41935483870967744	32	58	True
beatrice	0.41935483870967744	32	58	True
sacrificed	0.41935483870967744	249	366	True
merger	0.41911764705882354	106	163	True
layer	0.41910631741140214	619	891	True
pumps	0.41904761904761906	180	268	True
felony	0.41899441340782123	149	224	True
cowardice	0.4188034188034188	87	136	True
perpetuate	0.4188034188034188	87	136	True
daycare	0.4188034188034188	204	302	True
incest	0.4187725631768953	247	363	True
